,,,,,,,,,,,,,,,,,,,,,,,,,Move samples,,,,,,,,,,
Activity,StartTime [ISO8601],Duration [s],Calories,Distance [m],HrAvg,Latitude,Longitude,SpeedAvg [km/h],TE,AscentAltitude,AscentTime,DescentAltitude,DescentTime,FlatTime,HighAltitude,LowAltitude,HrMin,HrPeak,SpeedMax,TemperatureAvg,TemperatureMax,TemperatureMin,SampleInterval,Device,LocalTime,Altitude,Distance,EnergyConsumption,HeartRate,SeaLevelPressure,Speed,Temperature,VerticalSpeed,,IBI
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:35,1627,2216,20.8,169,1016,2.2,27.1,-0.1,,366
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:36,1627,2229,20.8,169,1016,2.2,27.1,-0.1,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:37,1627,2229,20.8,169,1016,2.2,27.1,-0.1,,365
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:38,1627,2229,20.8,170,1016,2.2,27.1,-0.1,,363
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:39,1627,2229,20.8,169,1016,2.2,27.1,-0.1,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:40,1627,2229,20.8,170,1016,2.2,27.1,-0.1,,364
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:41,1627,2240,20.8,170,1016,2.2,27.1,0,,365
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:42,1627,2240,20.8,171,1016,2.2,27.1,0,,367
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:43,1627,2240,20.8,170,1016,2.2,27.1,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:44,1627,2240,20.8,170,1016,2.2,27.1,0,,364
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:45,1627,2240,20.8,170,1016,2.2,27.1,0,,365
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:46,1627,2251,20.8,170,1016,2.2,27.1,0,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:47,1627,2251,20.8,170,1016,2.2,27.1,0,,365
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:48,1627,2251,20.8,170,1016,2.2,27.1,0,,366
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:49,1627,2251,20.8,170,1016,2.2,27.1,0,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:50,1627,2251,20.8,171,1016,2.2,27,0,,363
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:51,1627,2262,20.8,170,1016,2.2,27,0,,365
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:52,1627,2262,20.8,171,1016,2.2,27,0,,364
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:53,1627,2262,20.8,171,1016,2.2,27,0,,364
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:54,1627,2262,20.8,172,1016,2.2,27,0,,365
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:55,1627,2262,20.8,172,1016,2.2,27,0,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:56,1627,2262,20.8,172,1016,2.2,27,0,,364
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:57,1627,2273,20.8,172,1016,2.2,27,0,,364
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:58,1627,2273,20.8,172,1016,2.2,27,0,,366
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:32:59,1627,2273,20.8,172,1016,2.2,27,0,,365
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:00,1627,2273,20.8,172,1015,2.2,27,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:01,1628,2273,20.8,172,1015,2.2,27,0,,364
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:02,1628,2284,20.8,172,1015,2.2,27,0,,365
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:03,1628,2284,20.8,172,1015,2.2,27,0,,363
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:04,1628,2284,20.8,173,1015,2.2,27,0,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:05,1628,2284,20.8,172,1015,2.2,27,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:06,1628,2284,20.8,172,1015,2.2,27,0,,363
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:07,1628,2295,20.8,172,1015,2.2,27,0,,364
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:08,1628,2295,20.8,172,1015,2.2,27,0,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:09,1628,2295,20.8,173,1015,2.2,27,0,,363
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:10,1628,2295,20.8,173,1015,2.2,27,0,,369
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:11,1628,2295,20.8,172,1015,2.2,27,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:12,1628,2306,20.8,173,1015,2.2,27,0,,365
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:13,1628,2306,20.8,173,1015,2.2,27,0,,365
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:14,1628,2306,20.8,173,1015,2.2,27,0,,368
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:15,1628,2306,20.8,173,1015,2.2,27,0,,363
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:16,1628,2306,20.8,172,1015,2.2,27,0,,369
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:17,1628,2317,20.8,172,1015,2.2,27,0,,366
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:18,1628,2317,20.8,172,1015,2.2,27,0,,363
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:19,1628,2317,20.8,172,1015,2.2,27,0,,367
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:20,1628,2317,20.8,172,1015,2.2,26.9,0,,369
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:21,1629,2317,20.8,172,1015,2.2,26.9,0,,364
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:22,1629,2317,20.8,171,1015,2.1,26.9,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:23,1629,2328,20.8,171,1015,2.1,26.9,0,,371
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:24,1629,2328,20.8,170,1015,2,26.9,0,,367
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:25,1629,2328,20.8,170,1015,1.9,26.9,0,,363
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:26,1629,2328,20.8,169,1015,1.8,26.9,0,,368
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:27,1629,2328,20.8,168,1015,1.8,26.9,0,,368
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:28,1629,2328,20.8,168,1015,1.8,26.9,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:29,1629,2328,20.8,167,1015,1.7,26.9,0,,366
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:30,1629,2328,20.8,167,1015,1.7,26.9,0,,365
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:31,1629,2339,20.8,166,1015,1.6,26.9,0.1,,364
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:32,1629,2339,20.8,166,1015,1.6,26.9,0.1,,366
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:33,1629,2339,20.8,166,1015,1.5,26.9,0.1,,368
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:34,1629,2339,20.8,166,1015,1.5,26.9,0.1,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:35,1629,2339,20.8,165,1015,1.5,26.9,0.1,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:36,1629,2339,20.8,164,1015,1.5,26.9,0.1,,364
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:37,1629,2339,20.8,164,1015,1.5,26.9,0.1,,365
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:38,1629,2349,20.8,163,1015,1.5,26.9,0.1,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:39,1629,2349,20.8,163,1015,1.5,26.9,0.1,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:40,1629,2349,20.8,162,1015,1.6,26.8,0.1,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:41,1630,2349,20.8,162,1015,1.6,26.8,0.1,,363
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:42,1630,2349,20.8,162,1015,1.6,26.8,0.1,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:43,1630,2357,20.8,162,1015,1.6,26.8,0.1,,364
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:44,1630,2357,20.6,162,1015,1.6,26.8,0.1,,365
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:45,1630,2357,20.6,161,1015,1.6,26.8,0.1,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:46,1630,2357,20.6,161,1015,1.6,26.8,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:47,1630,2357,20.6,161,1015,1.6,26.8,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:48,1630,2357,20.6,160,1015,1.6,26.8,0,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:49,1630,2357,20.6,160,1015,1.5,26.8,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:50,1630,2357,20.6,159,1015,1.5,26.8,0,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:51,1631,2369,20.6,159,1015,1.5,26.8,0.1,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:52,1631,2369,20.6,159,1015,1.5,26.8,0.1,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:53,1631,2369,20.6,158,1015,1.5,26.8,0.1,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:54,1631,2369,19.7,158,1015,1.5,26.8,0.1,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:55,1631,2369,19.7,158,1015,1.5,26.8,0.1,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:56,1631,2369,19.7,158,1015,1.5,26.8,0.1,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:57,1631,2369,19.7,158,1015,1.5,26.8,0.1,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:58,1631,2380,19.7,157,1015,1.5,26.8,0.1,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:33:59,1631,2380,19.7,157,1015,1.5,26.8,0.1,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:00,1631,2380,19.7,156,1016,1.5,26.8,0.1,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:01,1629,2380,19.7,155,1016,1.5,26.8,0.1,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:02,1629,2380,19.7,155,1016,1.5,26.8,0.1,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:03,1629,2380,19.7,155,1016,1.5,26.8,0.1,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:04,1629,2380,18.1,154,1016,1.5,26.8,0.1,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:05,1629,2380,18.1,154,1016,1.5,26.8,0.1,,364
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:06,1629,2392,18.1,154,1016,1.5,26.8,0.1,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:07,1629,2392,18.1,154,1016,1.5,26.8,0.1,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:08,1629,2392,18.1,154,1016,1.5,26.8,0.1,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:09,1629,2392,18.1,154,1016,1.5,26.8,0.1,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:10,1629,2392,18.1,153,1016,1.5,26.8,0.1,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:11,1629,2400,18.1,152,1016,1.5,26.8,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:12,1629,2400,18.1,153,1016,1.6,26.8,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:13,1629,2400,18.1,152,1016,1.6,26.8,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:14,1629,2400,16.5,152,1016,1.6,26.8,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:15,1629,2400,16.5,152,1016,1.6,26.8,0,,363
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:16,1629,2400,16.5,152,1016,1.6,26.8,0,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:17,1629,2410,16.5,152,1016,1.6,26.8,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:18,1629,2410,16.5,151,1016,1.6,26.8,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:19,1629,2410,16.5,150,1016,1.6,26.8,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:20,1629,2410,16.5,149,1016,1.6,26.7,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:21,1630,2410,16.5,149,1016,1.6,26.7,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:22,1630,2410,16.5,149,1016,1.6,26.7,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:23,1630,2420,16.5,149,1016,1.6,26.7,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:24,1630,2420,15.3,149,1016,1.6,26.7,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:25,1630,2420,15.3,148,1016,1.6,26.7,0,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:26,1630,2420,15.3,148,1016,1.6,26.7,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:27,1630,2420,15.3,147,1016,1.6,26.7,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:28,1630,2420,15.3,147,1016,1.6,26.7,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:29,1630,2430,15.3,147,1016,1.6,26.7,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:30,1630,2430,15.3,147,1016,1.6,26.7,0,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:31,1630,2430,15.3,147,1016,1.6,26.7,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:32,1630,2430,15.3,146,1016,1.6,26.7,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:33,1630,2430,15.3,146,1016,1.6,26.7,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:34,1630,2430,14,146,1016,1.6,26.7,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:35,1630,2430,14,145,1016,1.6,26.7,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:36,1630,2441,14,145,1016,1.6,26.7,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:37,1630,2441,14,145,1016,1.6,26.7,0,,364
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:38,1630,2441,14,145,1016,1.6,26.7,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:39,1630,2441,14,144,1016,1.6,26.7,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:40,1630,2441,14,144,1016,1.6,26.7,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:41,1629,2441,14,143,1016,1.6,26.7,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:42,1629,2451,14,143,1016,1.6,26.7,0,,366
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:43,1629,2451,14,142,1016,1.6,26.7,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:44,1629,2451,12.5,142,1016,1.6,26.7,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:45,1629,2451,12.5,142,1016,1.6,26.7,0,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:46,1629,2451,12.5,140,1016,1.6,26.7,0,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:47,1629,2451,12.5,140,1016,1.6,26.7,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:48,1629,2460,12.5,140,1016,1.6,26.7,0,,363
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:49,1629,2460,12.5,140,1016,1.6,26.7,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:50,1629,2460,12.5,141,1016,1.6,26.6,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:51,1629,2460,12.5,140,1016,1.6,26.6,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:52,1629,2460,12.5,140,1016,1.6,26.6,0,,364
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:53,1629,2460,12.5,139,1016,1.6,26.6,0,,363
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:54,1629,2469,11.4,139,1016,1.6,26.6,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:55,1629,2469,11.4,139,1016,1.6,26.6,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:56,1629,2469,11.4,139,1016,1.6,26.6,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:57,1629,2469,11.4,138,1016,1.6,26.6,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:58,1629,2476,11.4,137,1016,1.6,26.6,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:34:59,1629,2476,11.4,137,1016,1.6,26.6,0,,363
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:00,1629,2476,11.4,137,1015,1.6,26.6,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:01,1630,2476,11.4,136,1015,1.6,26.6,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:02,1630,2476,11.4,137,1015,1.6,26.6,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:03,1630,2484,11.4,137,1015,1.6,26.6,0,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:04,1630,2484,10.4,137,1015,1.6,26.6,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:05,1630,2484,10.4,137,1015,1.6,26.6,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:06,1630,2484,10.4,137,1015,1.6,26.6,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:07,1630,2491,10.4,136,1015,1.6,26.6,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:08,1630,2491,10.4,136,1015,1.6,26.6,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:09,1630,2491,10.4,135,1015,1.6,26.6,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:10,1630,2491,10.4,134,1015,1.6,26.6,0,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:11,1630,2491,10.4,134,1015,1.6,26.6,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:12,1630,2499,10.4,134,1015,1.6,26.6,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:13,1630,2499,10.4,134,1015,1.6,26.6,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:14,1630,2499,9.3,134,1015,1.6,26.6,0,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:15,1630,2499,9.3,133,1015,1.6,26.6,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:16,1630,2499,9.3,133,1015,1.6,26.6,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:17,1630,2508,9.3,132,1015,1.6,26.6,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:18,1630,2508,9.3,132,1015,1.6,26.6,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:19,1630,2508,9.3,133,1015,1.6,26.6,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:20,1630,2508,9.3,134,1015,1.6,26.6,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:21,1629,2508,9.3,135,1015,1.6,26.6,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:22,1629,2508,9.3,135,1015,1.6,26.6,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:23,1629,2517,9.3,136,1015,1.6,26.6,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:24,1629,2517,9.4,135,1015,1.6,26.6,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:25,1629,2517,9.4,133,1015,1.6,26.6,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:26,1629,2517,9.4,131,1015,1.6,26.6,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:27,1629,2517,9.4,131,1015,1.6,26.6,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:28,1629,2517,9.4,131,1015,1.6,26.6,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:29,1629,2527,9.4,131,1015,1.6,26.6,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:30,1629,2527,9.4,131,1015,1.6,26.6,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:31,1629,2527,9.4,131,1015,1.6,26.6,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:32,1629,2527,9.4,132,1015,1.6,26.6,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:33,1629,2527,9.4,133,1015,1.6,26.6,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:34,1629,2535,8.6,134,1015,1.6,26.6,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:35,1629,2535,8.6,135,1015,1.6,26.6,0,,359
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:36,1629,2535,8.6,135,1015,1.6,26.6,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:37,1629,2535,8.6,135,1015,1.6,26.6,0,,355
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:38,1629,2535,8.6,135,1015,1.6,26.6,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:39,1629,2535,8.6,134,1015,1.6,26.6,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:40,1629,2544,8.6,134,1015,1.6,26.6,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:41,1629,2544,8.6,134,1015,1.6,26.6,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:42,1629,2544,8.6,133,1015,1.6,26.6,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:43,1629,2544,8.6,133,1015,1.6,26.6,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:44,1629,2544,8.4,133,1015,1.6,26.6,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:45,1629,2544,8.4,133,1015,1.6,26.6,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:46,1629,2554,8.4,133,1015,1.6,26.6,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:47,1629,2554,8.4,133,1015,1.6,26.6,0,,360
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:48,1629,2554,8.4,133,1015,1.6,26.6,0,,354
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:49,1629,2554,8.4,131,1015,1.6,26.6,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:50,1629,2554,8.4,131,1015,1.6,26.5,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:51,1629,2554,8.4,130,1015,1.6,26.5,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:52,1629,2564,8.4,130,1015,1.6,26.5,0,,354
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:53,1629,2564,8.4,130,1015,1.6,26.5,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:54,1629,2564,7.4,129,1015,1.6,26.5,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:55,1629,2564,7.4,129,1015,1.6,26.5,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:56,1629,2564,7.4,130,1015,1.6,26.5,0,,357
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:57,1629,2564,7.4,130,1015,1.6,26.5,0,,361
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:58,1629,2574,7.4,129,1015,1.6,26.5,0,,356
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:35:59,1629,2574,7.4,129,1015,1.6,26.5,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:36:00,1629,2574,7.4,128,1015,1.6,26.5,0,,358
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:36:01,1629,2574,7.4,128,1015,1.6,26.5,0,,362
,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31 19:36:02,1629,2581,7.4,127,1015,1.6,26.5,0,,358
